place_id,lng,lat
ChIJAejEt8cPZ0gRbn5qRXWByqo,-6.2641697,53.3305313
ChIJLS-JwcMPZ0gRyhLX3dZV4Dk,-6.2442724,53.3494544
ChIJBUlTFGQNZ0gRU_nh9HA4Mk0,-6.2888495,53.3736338
ChIJFWWY5YwOZ0gR1R9uA9-D-oA,-6.2434262,53.3496757
ChIJjbW_WXUMZ0gRM1qTkwloir4,-6.2855992,53.3096229
ChIJ8Yb-6ixLwokRFV-RuGJvuN0,-74.1651605,40.5439381
ChIJLw-oYazN1IkRoaAXwXqVH0o,-79.2889763,43.7226039
ChIJw1zhLlcNZ0gRqBz4_gMdajM,-6.3732268,53.3858412
ChIJ__MgTGkOZ0gROuaM_U3IDpw,-6.2526856,53.3720114
ChIJ9Ye_2CsPZ0gRqZ8_WFGCL8E,-6.2453768,53.3887401
ChIJC9CvcEUNZ0gRRzoICeKtt6A,-6.295046,53.331555
ChIJTeqDU6UPZ0gRQ_zGWrewO-w,-6.2516771,53.3253557
ChIJz9JEWYEOZ0gRayyKaCxIkGQ,-6.2636498,53.3511608
ChIJq-QRDCsNZ0gRVGvU0JEzWKI,-6.2804451,53.3391423
ChIJy51UCjgPZ0gR7c-TxLcxpA8,-6.2672288,53.3448221
ChIJ30WNP3UNZ0gRSFLhjK_x214,-6.2654288,53.3209839
ChIJCXWbz2QOZ0gR11aajvkPqxo,-6.2587146,53.3628245
ChIJMd2SVo8OZ0gRPOy87KBCGTQ,-6.2550547,53.3507729
ChIJ7RYRBu8NZ0gR454AM6Q3jkY,-6.2739195,53.3393049
ChIJc4I-UBUNZ0gRtjg0ezLjh-8,-6.2956074,53.3233583
ChIJ33AqbncPZ0gRJPEcwvUPLOM,-6.2591396,53.3624037
ChIJfQhlmxgMZ0gRaq6ra7D-25E,-6.2790455,53.320424
ChIJvw-S25wOZ0gRAwqvUpozDik,-6.2639827,53.3443227
ChIJLzxHTYYOZ0gRdx_6zjuCnes,-6.2588209,53.3536152
ChIJe7DNdI0OZ0gR877GyIDDlXw,-6.2449477,53.3336496
ChIJS-QP5Z8OZ0gRNeLM-2yXaGA,-6.265008,53.333948
ChIJA-qVps4PZ0gRr8EsLQoxJ-4,-6.2424756,53.3627098
ChIJVVVRxL0OZ0gRhcaTCx1Onko,-6.2456559,53.333583
ChIJNcJNRWkOZ0gRVHN6psdyX1c,-6.2524679,53.3722937
ChIJWRTIGRqXcEgR8HV77QOIr0s,-1.9886899,52.464808
ChIJmVw5-GcNZ0gRQCyKtOhE-j8,-6.3170456,53.3208633
ChIJo-AK0Z8OZ0gRPRsrzYcwgiU,-6.2657163,53.336693
ChIJo49C3lsOZ0gRY7-sFRfNWXM,-6.2373569,53.3628414
ChIJlbjHFrQNZ0gRwXQy7VjWERU,-6.2767399,53.3427922
ChIJK6-ZudoPZ0gRpO-8ZLNqMao,-6.2594536,53.3488489
ChIJDbZY2a4NZ0gRwHP2p-vMpSo,-6.2769799,53.3600212
ChIJQQRyylwLZ0gRQW6kROdJwS0,-6.2847008,53.3092667
ChIJe6OozsYOZ0gRFo8B5s4ld_g,-6.2319976,53.3303676
ChIJTyyLUGgPZ0gRklwb1G2hID0,-6.2288484,53.3655797
ChIJWeIccAAPZ0gRCh2RHOW8vHQ,-6.2655323,53.3402301
ChIJS_9zvkBDGQ0RnDkGHcK8jcQ,-8.8935915,38.5241052
ChIJAQDAl8UBskARDu_81W8MhXw,26.088621,44.4507863
ChIJ9-bPjh0MZ0gRkDOA8ZHpyn0,-6.264637,53.32721
ChIJ2YGzdKAOZ0gRTmbon_B4nlo,-6.26521,53.332977
ChIJVTB_DAANZ0gROmf0irEVH0Y,-6.2990073,53.361147
ChIJtQohPLUJZ0gRWRjA1aR8JHw,-6.1781323,53.3016551
ChIJBR4Vw4UOZ0gRxUFHOMpSVss,-6.2576895,53.3502935
ChIJjbY11xcNZ0gRcQQrTque8VU,-6.2668176,53.3216759
ChIJ1Q9VLgAPZ0gRMsjRP53iVFc,-6.245809,53.3590639
ChIJMRsH61INZ0gRLRMhj7iN3CA,-6.299223,53.3365995
ChIJodr_3T8MZ0gR_hK-b0jX73E,-6.291827,53.3333335
ChIJG_mYgLoPZ0gRh8hLnN1Fm9U,-6.263008,53.3578825
ChIJGVdv6K8NZ0gRNZz7Bb70nuA,-6.2733043,53.3137361
ChIJE7I4yoIOZ0gRMST5XljG4p4,-6.266283,53.34538
ChIJDSkyvt0PZ0gRMo_aTentl90,-6.2633292,53.3475392
ChIJpclVMzQPZ0gRGIt7FnSWzkY,-6.2515767,53.3378579
ChIJNx9jcJsOZ0gRRHRing65xQc,-6.2598373,53.3433802
ChIJzTyUHAAPZ0gRUcZZqFZELUA,-6.2454867,53.3338034
ChIJLUem-P4JZ0gRnaRvWK_Zhis,-6.2454299,53.3048039
ChIJQ-vndSIMZ0gR2TqGniIe2d0,-6.2745286,53.3342114
ChIJ95HY4wIMZ0gRiRs0B-7MRXg,-6.2661792,53.3218536
ChIJr8WnbR0MZ0gRHSDNOuGgS_I,-6.2652799,53.3254725
ChIJVVVx-ZMIYUgRZUklasVIPco,-5.9513971,54.5788882
ChIJh-0ZMdYPZ0gREUjmihRi8fY,-6.2537177,53.3245871
ChIJ6QROuwsPZ0gR8sjzAeJy1a0,-6.2008694,53.3873766
ChIJ-Q4s2G8PZ0gRvHFuWPVHsW4,-6.2519048,53.3454922
ChIJ__98xL0OZ0gR_rfX8jtohoY,-6.2456686,53.3336986
ChIJ4d-vFfYLZ0gRjb7Ul4ai2d4,-6.2751383,53.3119754
ChIJCZRAEJ4OZ0gRSNLmgQhXx7Y,-6.2657422,53.3390276
ChIJc6-5k3IMZ0gRmJV9fsoID-g,-6.2932067,53.3209252
ChIJb0P3660NZ0gRGV2Kr8yXrgo,-6.2766403,53.3821867
ChIJXVX1M-irKU0RAHpjjBHIbsY,-79.4625244,46.3091163
ChIJA-Suj0kLZ0gRIprLBQflDp8,-6.3596144,53.2878116
ChIJIe6KX7QNZ0gRoouh44HPn-Q,-6.2803773,53.3428279
ChIJ5SSKF28OZ0gRwFzxZdVgaHo,-6.273832,53.356588
ChIJG4VdAkEMZ0gR6Vqg2412-ik,-6.2978811,53.3358591
ChIJ-eKzBxkMZ0gRNzTCSdb_tvE,-6.2756197,53.3304186
ChIJu86yfW8OZ0gRrdvFj1OUe3c,-6.2552059,53.3675943
ChIJ8V_hDZ8PZ0gRpL4bloj5bzk,-6.2270277,53.3535213
ChIJB13Df8MPZ0gR0T8x5edDb64,-6.2599221,53.3481843
ChIJISN-vpMNZ0gRVz4jBISNO6k,-6.2876555,53.3559283
ChIJGyXef5sOZ0gRaQqNm2XRIwI,-6.2599484,53.3432679
ChIJYfsE7_kOZ0gR80PWLV_5FuU,-6.2269544,53.3535618
ChIJoctQmqAOZ0gRoE_PyceA5-Y,-6.264216,53.3308682
ChIJG2jA5A7P54kREc-PfHEVRpE,-72.8177469,41.4695844
ChIJh7OPGuYOZ0gRYpWWAZKvFag,-6.2275006,53.3485017
ChIJSdr_I1AJZ0gRQl1RR7eecAg,-6.2453999,53.3046836
ChIJRwZ1kYQOZ0gRLSjWLB3-_yQ,-6.2605577,53.3474019
ChIJqaons8APZ0gRqCUyvNl9XfI,-6.264168,53.3305803
ChIJsZn2s20MZ0gRER3A4APr4iY,-6.2964095,53.3243514
ChIJz3Fo3YkOZ0gR0CriVylw99A,-6.2516725,53.356324
ChIJ7Q3wd4wPZ0gRO5yfIydD59g,-6.2588702,53.3464059
ChIJu5q5OgwNZ0gRYRCw3Xcg2mU,-6.2936926,53.3751727
ChIJI10nBYAPZ0gRDMAVdDkmkts,-6.2352568,53.3712754
ChIJfdCAioQOZ0gRPVqE-M4E_jk,-6.260365,53.348183
ChIJRRpVpnQNZ0gRoRYC7n4aI5E,-6.2821379,53.3509037
ChIJqf2cAVkMZ0gRcXRuvb2K-Kk,-6.3193118,53.3394125
ChIJM6-prNoPZ0gRRa0mshmFlOY,-6.2587914,53.3466033
ChIJ2eEe-ogfdkgRZjE5iNbwKhM,-0.0708201,51.6049681
ChIJregSnhgMZ0gRdrMxgY02BXw,-6.2747591,53.3338385
ChIJ6bYth_wPZ0gRKVR06pIXHms,-6.2133211,53.3843234
ChIJ4TYL2L8LZ0gR6-O2JYGIchQ,-6.2741557,53.3115071
ChIJ7TThZlgLZ0gRZ8NO6mKvw9Q,-6.2738655,53.3115875
ChIJz2tWtwsPZ0gR_zX4LIG9NjQ,-6.2008796,53.3873816
ChIJy7De8FMPZ0gRthpE7TMIdLY,-6.2232641,53.377113
ChIJtS6ySuANZ0gR-Yh_ppv3KGw,-6.3226118,53.365729
ChIJ5f5D3JcNZ0gRenFKPKnR-1w,-6.2651976,53.3208361
ChIJMy18RAAPZ0gRagPYKVc70sI,-6.2461376,53.3436176
ChIJ7Uj1rnQPZ0gRE8feAPaZwLM,-6.3000275,53.3147893
ChIJaQtEO6wTZ0gRcYhKmfY2XiU,-6.304158,53.4041842
ChIJ4UN-giAMZ0gRj4dKCGA-EWg,-6.2665498,53.3375189
ChIJZ3U9t6N1Z0gRkMRJZ_Bdftk,-6.3752054,53.2869259
ChIJmcbPD50PZ0gRXeoARi2rQug,-6.2713578,53.3647017
ChIJh4_daQoSZ0gRUMQt6Ml6pa4,-6.3045873,53.3990835
ChIJMzzY6xoJZ0gRrt6zlHrrdek,-6.1817019,53.3016226
ChIJ34lr6J4PZ0gR-hW-hnDjtfE,-6.216573,53.3670934
ChIJvZ39010PZ0gR5E32dOsMv6k,-6.228487,53.3485257
ChIJ4cizCX4OZ0gR7J3p_0yRhHw,-6.2640908,53.3569854
ChIJlwCoqwcMZ0gRSZAOgts4yVI,-6.267075,53.321621
ChIJ6b3IbggNZ0gRBLybGTUiBRA,-6.2749985,53.3323825
ChIJAWPYwLQPZ0gR_WTDdiO5M7I,-6.2177863,53.3763446
ChIJCZUhpWYNZ0gRQ1YJq4umCjc,-6.2733981,53.3134022
ChIJ_3mCDAAPZ0gR7lB3hjG5wlA,-6.243987,53.3330394
ChIJNZTgr9cHZ0gRaxzSan8AU1s,-6.1359108,53.2672676
ChIJkRLTAqzHhkcRmErBo5k3mR4,9.2008077,45.4799564
ChIJIzqJnKAOZ0gRA_JDxYhE5lw,-6.2647695,53.330949
ChIJ40J6tIcOZ0gRgxM_un3W8LA,-6.2583701,53.3539338
ChIJuesGeE1tZ0gR02aQIhVBFUs,-6.3949367,53.3927387
ChIJF9TzVikPZ0gREFqsoQlgJ_Y,-6.242772,53.3610733
ChIJuaIqxB9zZ0gRhrWYFztjiWM,-6.3994412,53.3831996
ChIJ57O6Sm4MZ0gRvLN2r1AR5Eg,-6.2953538,53.3231095
ChIJlYSOX1thwokRyG9iBIirQMA,-73.800757,40.723033
ChIJPan8auMLZ0gRBQoDogTwWYI,-6.263414,53.3005294
ChIJ7xcXkRR1Z0gRCSwoDYjHajw,-6.3752068,53.2863338
ChIJbUB6Xi4JZ0gRFrh7kWqCJeo,-6.2146509,53.308499
ChIJe7T6sM0RZ0gRhrsG5rs5gZ8,-6.2204531,53.4587662
ChIJIf-P7I4MZ0gRpUHodRqEqp0,-6.3290828,53.3241571
ChIJqX6mWsgRZ0gRY0lYMsgYleI,-6.2240249,53.4493093
ChIJ2xX_6X51Z0gRdQc7JwFv13I,-6.3762169,53.286142
ChIJp_PoaGIRZ0gRxG727LrMLmc,-6.2206494,53.4568084
ChIJ2VNMZVUNZ0gR4dXly-LS-8E,-6.3984495,53.3832843
ChIJ_dzOHAAPZ0gRYO2dbiu0aUw,-6.2639307,53.3420318
ChIJ40uxQR0MZ0gRRSocEqhLdNc,-6.2649484,53.3248129
ChIJccBlEjkJZ0gR7cKI5ZG-Usc,-6.2342739,53.3044805
ChIJQ9jXevUPZ0gRVOcpMSTCCJ4,-6.2450068,53.3967366
ChIJQ3N3W8xzZ0gRc6-TnBm-N_o,-6.4012568,53.3834553
ChIJ_bSCTK5yZ0gRPxwyGh1MDR8,-6.4015092,53.3830598
ChIJMwe6yo4OZ0gRRuHcOKdHe20,-6.2505625,53.3512217
ChIJC3plwFINZ0gRx5_wJUzKDH0,-6.4012744,53.3834412
ChIJicEGycgNZ0gRQosvZv31io4,-6.4004746,53.3846374
ChIJx6_mBkFzZ0gROAqdaWQlg7E,-6.4011725,53.3832856
ChIJ8yQm8_ZzZ0gR0YzlOMiRUmc,-6.4016265,53.3834025
ChIJaSJWo69yZ0gREpNuBwxtWu4,-6.4015436,53.3833427
ChIJTcIF_a5yZ0gRXWnJQ5PFb84,-6.4003804,53.3845834
ChIJj4hBfgATZ0gRrQP_pUi7T2c,-6.3823874,53.4198723
ChIJG_Ovy4IOZ0gRALNL9f61cS4,-6.2603275,53.3428794
ChIJOQrLTYMOZ0gRzAH4d6kPTGo,-6.2623998,53.3457098
ChIJ1T9UBJwOZ0gRxGJHzJMaZeI,-6.260625,53.3405
ChIJdYmqbcgPZ0gRqgZxZzv4Tsw,-6.2075005,53.3823407
ChIJZcorut0OZ0gRWiogA817eZ8,-6.2158477,53.3324732
ChIJr7dHYB8JZ0gRubsd_wzU6rk,-6.2458998,53.3016708
ChIJT0P2tt4OZ0gRJeRVDnDYYZU,-6.2145778,53.3321167
ChIJeahptt4OZ0gRUPaA20n7Ae8,-6.2144597,53.3320775
ChIJ-Q2jLl4JZ0gRuo4D8r2TrsQ,-6.2179084,53.3059973
ChIJ91yuprwLZ0gRofRlr_PdiBU,-6.2949833,53.2846867
ChIJp6vu9FAOZ0gRca3HjAO_Uso,-6.1930703,53.3919283
ChIJYRavmnMJZ0gRkvXcQeFKewc,-6.2438137,53.2884039
ChIJfzjPu1gJZ0gRE0m5fXZyfWk,-6.2437274,53.2892797
ChIJlRrt-O0PZ0gREuzp3laTeq4,-6.2676356,53.3441843
ChIJT9lFAOAJZ0gRdOPchfscRpE,-6.1993311,53.2884829
ChIJ2WHZaxQJZ0gR6UyZiecw8Gk,-6.1990222,53.2884997
ChIJfQoUSYMOZ0gRotOXY3FpFgI,-6.2651581,53.3466289
ChIJd_BJCQAJZ0gRcPYYMuhrtAE,-6.2425443,53.2878556
ChIJe5PLTa0FZ0gRYi-7Mo1YdaI,-6.1403834,53.3882368
ChIJ-RAW6OQNZ0gRNBebVDWQWug,-6.3530499,53.3093387
ChIJeYF0-gsJZ0gRIISKhzboG1A,-6.2182024,53.2769924
ChIJ6TjvqA4JZ0gR_YWuRnmWZu4,-6.2164896,53.2771134
ChIJE1Dy3kAFZ0gR-CnyVAbI8fw,-6.1469562,53.3865942
ChIJLcuid34JZ0gRULltIjyGKVQ,-6.2154177,53.2780006
ChIJAUz-0ewFZ0gRNsNPEOjikDo,-6.147451,53.3867949
ChIJ7wnp_RhzZ0gRsBsHD7fyDDw,-6.418962,53.3585585
ChIJ3U2ftA8OZ0gRR_JMvN94M7U,-6.2659872,53.3857944
ChIJu3lb4fUHZ0gR_dWpx6Ves1U,-6.1424969,53.295005
ChIJEfrJrZB1Z0gREprCLC414fY,-6.3740626,53.2884978
ChIJxQW2cwAHZ0gRsjyEo-hvCXs,-6.1420542,53.2946991
ChIJBQYTVusIZ0gR_Nly6xzdoY0,-6.1721592,53.2906147
ChIJ6WpENLUPZ0gRS6ZNbzbWj5o,-6.2317898,53.3485964
ChIJ-VmClXYHZ0gRLg-XGMi_ktg,-6.133078,53.2939125
ChIJcfnEvEVtZ0gRhOUiznoW4rk,-6.4104306,53.4065665
ChIJ69tedxgJZ0gRVW6O9DAyVeA,-6.2108151,53.2769873
ChIJr6L1G0YJZ0gRQaqFlxRZ5hQ,-6.2148407,53.2766429
ChIJK8GHq5gQkFQRhC24ef9TeIc,-122.3769741,47.7697694
ChIJJU9vTgAPZ0gRApA3TrFpgVc,-6.2319368,53.330677
ChIJvYv8GaAOZ0gRjIFeAexZqJc,-6.2645047,53.3337781
ChIJB1cz7cEPZ0gRmKGatVjrEPY,-6.2691617,53.3499138
ChIJaaCu1O0bZ0gRXCmy74CI2VM,-6.2632451,53.3448118
ChIJW1LNNpwOZ0gRw9H0IhZrk5s,-6.2629741,53.340844
ChIJT8qbYAAPZ0gRLWw4Vp64rQQ,-6.2657631,53.3389262
ChIJR56jRFoNZ0gRP4xbxb-uE-k,-6.2778161,53.3486314
ChIJ7aSDeTQPZ0gRt2_eGpvP06o,-6.2485526,53.3362694
ChIJ7ZIqVQAHZ0gROcoFSK25sys,-6.1302934,53.2899531
ChIJPR5nTW8JZ0gRSnOrbm98X-4,-6.2430457,53.2875395
ChIJ0zdnzCAPZ0gRqMwYkzIm_b0,-6.2497421,53.3513793
ChIJx9HIFgcFdkgRa_72Gio9T8E,-0.1764993,51.4936167
ChIJaYKAEPULZ0gR2CauY--zwp8,-6.2857954,53.3096198
ChIJLxh6lJoPZ0gRu0h4_DTTEes,-6.2431615,53.3333238
ChIJ4dMkOigPZ0gRG9-2YY8OmAo,-6.2634321,53.3425115
ChIJgfoZR-0LZ0gRlk9XpPuGH-g,-6.2522057,53.3240512
ChIJlwlv4IMOZ0gRsaoL3KIeY1s,-6.264163,53.350581
ChIJM53DN5wOZ0gRLwe1FRWl1Fg,-6.2629881,53.3412348
ChIJge0Hu40OZ0gRQWQuuoMB0t4,-6.2430038,53.3494033
ChIJ89K4254IZ0gRcHO2nOF53EM,-6.1501944,53.2939427
ChIJYyYBwAfrEowRFAStzbRAX_g,-61.7755719,17.009539
ChIJDTtAm5EOZ0gRXUNPYRM3MJ4,-6.2472728,53.3434205
ChIJbWVlipMJZ0gRha8Pan6gD24,-6.1939256,53.2742525
ChIJD3AHvJsOZ0gRgGSmU4UYJt4,-6.2582865,53.3419255
ChIJlxiTAa4NZ0gRG5iz7G-2L0s,-6.3734788,53.3857744
ChIJCwHJKKkOZ0gRdG0Z1OmW-JI,-6.2563669,53.3210561
ChIJm_2pQgFzZ0gRRMrMciEREN4,-6.4063597,53.3483402
ChIJy1nLJfd1YUgRLYKtK2NBiTU,-5.6572123,54.6478329
ChIJE2myDRoJZ0gRQbjvEo7V-tM,-6.2164703,53.3097807
ChIJkeSG4oIOZ0gR_wPxNdF0ynM,-6.2652304,53.3471045
ChIJ_dDlAIl0Z0gRiL-nEO8Xels,-6.4208322,53.2907159
ChIJTVQtKZ4OZ0gRu7Pi8eaKYqQ,-6.2660684,53.337502
ChIJe9jxMagPZ0gRDcFKdyrLkJo,-6.2643576,53.3423723
ChIJFXcqpJEOZ0gRYu0Hh_zT4AQ,-6.249242,53.3436981
ChIJuY7UtoBtZ0gRDkaJQq782GU,-6.3645326,53.3840855
ChIJ5Q3BCSwNZ0gR3WlYV0gv3X4,-6.2708769,53.3507315
ChIJa1jqaJoOZ0gRnXL5bRWOWMY,-6.2550771,53.3421956
ChIJPzA162JcW0gRXAKDRI0j05k,-8.6343458,52.6578546
ChIJm3wSOCwPZ0gRx6s1rz5oYig,-6.2641331,53.348187
ChIJe3I19evxeUgRqyegGWCgl5w,-1.4788426,52.9225891
ChIJ2Wq2A00PZ0gRGt7SKDO6syU,-6.2642006,53.3506426
ChIJL_5TYF0PZ0gRdZvtt6xfmCQ,-6.2070861,53.360396
ChIJ31lATYUOZ0gRhO0SRpEYV4Q,-6.2552699,53.3458473
